Invoice Date,Event,Event Date,Event Time,Section,Row,Ticket Qty,Sold Price
7/29/2022 5:15:44 PM -04:00,Cleveland Guardians vs. Houston Astros,8/6/22 0:00,19:10:00,The Corner Bar,F,1,29.45
7/29/2022 8:34:05 PM -04:00,Boston Red Sox vs. New York Yankees,9/13/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,1,44.16
8/22/2022 8:16:52 AM -04:00,New York Yankees vs. New York Mets,8/23/22 0:00,19:05:00,Legend Suite 021B,5,1,849.3799
8/10/2022 6:50:59 PM -04:00,NFL Preseason: Tampa Bay Buccaneers vs. Miami Dolphins,8/13/22 0:00,19:30:00,300's Level 329,X,2,20.24
8/7/2022 11:31:51 AM -04:00,NFL Preseason: Tampa Bay Buccaneers vs. Miami Dolphins,8/13/22 0:00,19:30:00,300's Level 342,CC,2,34
9/9/2022 11:50:28 AM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,2,48
9/9/2022 5:00:43 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,2,44.88
9/9/2022 9:20:00 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,3,44.16
9/9/2022 9:49:59 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,2,44.16
9/10/2022 3:00:34 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,1,48
9/10/2022 7:22:04 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,2,44.16
9/10/2022 11:06:22 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,10,45.36
9/11/2022 4:37:02 PM -04:00,Tampa Bay Buccaneers vs. Atlanta Falcons,10/9/22 0:00,13:00:00,300's Level 329,X,2,120
9/12/2022 2:14:05 PM -04:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,414,15,2,413.08
12/11/2022 4:50:40 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,123,30,2,700.32
9/12/2022 1:18:03 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,415,19,2,210.68
10/5/2022 12:27:14 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,C112,19,2,771
10/2/2022 8:10:40 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,116,32,2,279.56
10/15/2022 12:29:14 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,C136,22,2,561
9/30/2022 12:13:39 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,C114,19,2,529
10/10/2022 6:47:15 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,C110,22,2,749
9/24/2022 4:55:41 PM -04:00,Los Angeles Chargers vs. Jacksonville Jaguars,9/25/22 0:00,13:05:00,VIP112,17,2,494.62
11/9/2022 3:40:16 PM -05:00,Los Angeles Chargers vs. Kansas City Chiefs,11/20/22 0:00,17:20:00,C128,16,2,539
11/4/2022 11:29:05 AM -04:00,Los Angeles Chargers vs. Kansas City Chiefs,11/20/22 0:00,17:20:00,350,8,2,499
9/18/2022 9:36:22 AM -04:00,Dallas Cowboys vs. Cincinnati Bengals,9/18/22 0:00,15:25:00,C111,15,2,899
9/24/2022 11:40:41 AM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,VIP111,12,2,1027.56
9/23/2022 4:45:12 PM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,323,8,2,679
9/23/2022 11:54:35 PM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,208,10,2,449
9/22/2022 9:42:16 PM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,201,15,2,459
9/13/2022 1:59:22 PM -04:00,Boston Red Sox vs. New York Yankees,9/13/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,2,27.6
9/13/2022 8:31:18 AM -04:00,Boston Red Sox vs. New York Yankees,9/13/22 0:00,19:10:00,Green Monster SRO,SRO,2,160
9/7/2022 1:01:00 PM -04:00,Tampa Bay Buccaneers vs. Kansas City Chiefs,10/2/22 0:00,20:20:00,300's Level 328,X,2,229.08
9/9/2022 2:54:01 PM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,322,9,2,620.08
10/5/2022 10:58:14 AM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,103,21,2,436
9/7/2022 6:05:30 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,1,52
9/8/2022 11:46:14 AM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,1,45
11/26/2022 5:08:02 PM -05:00,Boston Celtics vs. Milwaukee Bucks,12/25/22 0:00,17:00:00,533,533,2,387.26
12/6/2022 12:35:59 AM -05:00,Boston Celtics vs. Milwaukee Bucks,12/25/22 0:00,17:00:00,533,SRO,1,313.95
9/8/2022 4:31:14 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,2,43
9/8/2022 9:17:00 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,3,42.32
9/8/2022 9:54:13 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,4,43
9/8/2022 11:56:16 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,2,45
9/17/2022 9:17:31 AM -04:00,Las Vegas Raiders vs. Denver Broncos,10/2/22 0:00,13:25:00,117,29,2,549
9/15/2022 5:40:17 PM -04:00,Las Vegas Raiders vs. Denver Broncos,10/2/22 0:00,13:25:00,C109,28,2,688
9/19/2022 10:04:14 PM -04:00,Las Vegas Raiders vs. Denver Broncos,10/2/22 0:00,13:25:00,123,34,2,512
9/10/2022 5:37:22 PM -04:00,Las Vegas Raiders vs. Denver Broncos,10/2/22 0:00,13:25:00,310,16,2,413
9/10/2022 1:43:03 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,119,33,2,384
8/28/2022 3:30:44 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,414,19,2,256.19
9/15/2022 3:55:16 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,412,19,2,299
9/16/2022 1:09:00 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,406,7,2,247.48
8/30/2022 2:31:01 PM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,C114,19,2,633.88
9/8/2022 9:50:59 PM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,410,19,2,309.12
10/28/2022 12:45:00 AM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,419,5,2,299.91
9/7/2022 4:29:13 PM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,123,34,2,384
8/31/2022 9:38:41 AM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,411,19,2,336
9/19/2022 3:47:01 PM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,101,20,2,384.56
9/1/2022 12:03:15 PM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,C113,17,2,826
9/6/2022 8:12:14 AM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/4/22 0:00,13:25:00,412,19,2,311.88
9/27/2022 8:15:59 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/4/22 0:00,13:25:00,419,8,2,309
9/3/2022 1:25:46 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/4/22 0:00,13:25:00,123,24,2,373.06
8/28/2022 3:33:04 AM -04:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,411,16,2,413.08
8/28/2022 12:00:48 AM -04:00,Boston Red Sox vs. Texas Rangers,9/2/22 0:00,19:10:00,Green Monster SRO,SRO,2,92.56
8/28/2022 2:25:46 PM -04:00,Boston Red Sox vs. Texas Rangers,9/2/22 0:00,19:10:00,Green Monster SRO,SRO,2,92.56
9/9/2022 8:01:06 PM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,3,42.32
9/9/2022 12:44:00 PM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,C108,15,2,735.08
11/4/2022 5:04:14 PM -04:00,Tampa Bay Buccaneers vs. Los Angeles Rams,11/6/22 0:00,16:25:00,328,U,2,72.36
11/15/2022 9:48:11 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,110,25,2,849
11/15/2022 11:12:33 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,140,32,2,728.03
11/4/2022 11:03:28 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,205,21,2,533.63
11/15/2022 10:34:28 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,111,24,2,971.03
11/15/2022 10:45:31 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,129,25,2,971.03
11/5/2022 12:15:44 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,111,28,2,840.56
11/15/2022 10:39:14 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,129,20,2,999
11/9/2022 7:50:41 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,309,21,2,373.06
11/15/2022 10:34:28 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,110,25,2,893.27
11/9/2022 1:38:11 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,Floor,30,2,999
11/15/2022 10:27:29 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,132,25,2,971.03
11/14/2022 10:42:28 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,CL10,20,2,873.83
11/15/2022 10:20:18 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,337,21,2,384.94
11/10/2022 12:42:29 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,337,21,2,348.95
11/9/2022 2:05:29 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,304,21,2,348.95
11/14/2022 11:14:01 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,337,20,2,387.83
11/6/2022 10:30:43 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,305,21,2,373.06
11/11/2022 10:41:29 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,130,25,2,873.83
11/6/2022 3:41:28 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,237,20,2,582.23
11/15/2022 10:26:33 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,135,27,2,796.07
11/2/2022 10:53:40 PM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 3, Series Game 5",11/3/22 0:00,20:03:00,427,15,2,1199
11/2/2022 11:15:40 PM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 3, Series Game 5",11/3/22 0:00,20:03:00,303,20,2,971.46
11/3/2022 1:47:00 AM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 3, Series Game 5",11/3/22 0:00,20:03:00,302,20,2,969.62
11/2/2022 1:20:41 PM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 3, Series Game 5",11/3/22 0:00,20:03:00,306,21,1,1682.06
11/3/2022 11:25:24 AM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 3, Series Game 5",11/3/22 0:00,20:03:00,SRO,SRO,4,996.45
11/3/2022 1:12:01 PM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 3, Series Game 5",11/3/22 0:00,20:03:00,432,13,2,775.5
11/6/2022 12:02:35 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,131,27,2,873.83
11/4/2022 8:27:30 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,109,25,2,873.83
11/4/2022 9:55:40 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,309,17,2,307.62
11/4/2022 10:05:40 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,332,15,2,307.62
11/3/2022 9:34:42 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,335,17,2,319
11/4/2022 1:53:28 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,109,20,2,825.23
11/4/2022 4:23:52 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,132,25,2,879
11/9/2022 9:31:33 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,CL32,14,2,796.07
11/6/2022 8:05:00 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,105,23,2,719
11/15/2022 9:59:31 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,113,37,2,899
11/15/2022 10:22:22 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,128,32,2,873.83
11/5/2022 2:15:59 PM -04:00,Tampa Bay Buccaneers vs. Los Angeles Rams,11/6/22 0:00,16:25:00,NEST8,S,2,96.08
10/28/2022 5:34:20 PM -04:00,Boston Celtics vs. Denver Nuggets,11/11/22 0:00,19:00:00,324,12,4,76.67
10/31/2022 12:15:19 PM -04:00,Boston Celtics vs. Denver Nuggets,11/11/22 0:00,19:00:00,Club 141,H,2,280.91
10/29/2022 8:55:39 PM -04:00,Boston Celtics vs. Oklahoma City Thunder,11/14/22 0:00,19:30:00,Club 141,H,2,149
11/20/2022 7:41:58 PM -05:00,Boston Celtics vs. Dallas Mavericks,11/23/22 0:00,19:30:00,Club 141,H,2,387.83
11/9/2022 10:52:14 AM -05:00,Boston Celtics vs. Dallas Mavericks,11/23/22 0:00,19:30:00,Balcony 324,12,4,95.51
9/5/2022 10:55:24 PM -04:00,Boston Celtics vs. Sacramento Kings,11/25/22 0:00,20:00:00,Club 141,H,2,289
11/27/2022 2:41:29 PM -05:00,Boston Celtics vs. Washington Wizards,11/27/22 0:00,18:00:00,Club 141,H,2,144.83
11/30/2022 6:57:00 PM -05:00,Boston Celtics vs. Miami Heat,11/30/22 0:00,19:30:00,324,12,4,47.55
11/28/2022 9:59:29 PM -05:00,Boston Celtics vs. Miami Heat,12/2/22 0:00,19:30:00,Club 141,H,2,296.93
11/18/2022 9:53:23 PM -05:00,Boston Celtics vs. Miami Heat,12/2/22 0:00,19:30:00,Balcony 324,12,4,129
11/8/2022 10:19:15 AM -05:00,Boston Celtics vs. Orlando Magic,12/16/22 0:00,19:30:00,Balcony 324,12,4,60.78
12/14/2022 7:18:29 AM -05:00,Boston Celtics vs. Orlando Magic,12/16/22 0:00,19:30:00,Club 141,H,2,242.03
11/15/2022 11:07:16 PM -05:00,Boston Celtics vs. Orlando Magic,12/18/22 0:00,15:00:00,Club 141,H,2,269.17
11/13/2022 8:04:17 AM -05:00,Boston Celtics vs. Orlando Magic,12/18/22 0:00,15:00:00,Balcony 324,12,4,61.74
11/21/2022 11:49:00 PM -05:00,Boston Celtics vs. Indiana Pacers,12/21/22 0:00,19:30:00,Balcony 324,12,4,55.32
12/6/2022 5:32:28 PM -05:00,Boston Celtics vs. Indiana Pacers,12/21/22 0:00,19:30:00,Club 141,H,2,282.55
12/1/2022 11:40:29 AM -05:00,Boston Celtics vs. Los Angeles Clippers,12/29/22 0:00,19:30:00,Club 141,H,2,387.83
11/27/2022 12:03:14 PM -05:00,Boston Celtics vs. Los Angeles Clippers,12/29/22 0:00,19:30:00,Balcony 324,12,4,139.89
12/16/2022 8:22:29 AM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,Club 141,H,2,776.63
12/14/2022 11:10:40 AM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,Balcony 324,12,2,219
12/22/2022 9:10:29 PM -05:00,Boston Celtics vs. Phoenix Suns,2/3/23 0:00,19:30:00,Club 141,H,2,471.55
12/16/2022 10:35:28 PM -05:00,Boston Celtics vs. Phoenix Suns,2/3/23 0:00,19:30:00,Balcony 324,12,2,135.45
12/19/2022 6:51:09 PM -05:00,Boston Celtics vs. Memphis Grizzlies,2/12/23 0:00,14:00:00,Club 141,H,2,660.55
11/8/2022 12:30:45 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,306,21,2,391.76
11/15/2022 9:37:28 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/13/23 0:00,19:00:00,117,34,2,971.03
11/15/2022 10:23:10 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/13/23 0:00,19:00:00,115,31,2,873.83
11/15/2022 9:50:51 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/13/23 0:00,19:00:00,111,34,2,779
11/15/2022 9:58:50 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/13/23 0:00,19:00:00,138,29,2,999
11/14/2022 9:53:28 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/13/23 0:00,19:00:00,225,20,2,368.39
11/15/2022 7:40:28 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/13/23 0:00,19:00:00,222,30,2,368.39
11/14/2022 8:54:01 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,331,21,2,379
11/15/2022 9:23:21 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,336,25,2,419
11/15/2022 10:25:38 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,142,35,3,873.83
11/15/2022 10:21:07 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,108,28,2,796.07
11/13/2022 7:52:28 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,238,25,2,504.47
11/11/2022 1:39:39 PM -05:00,"Taylor Swift, Haim & Gracie Abrams",8/3/23 0:00,18:30:00,C244,15,2,971.03
11/13/2022 12:45:24 AM -05:00,"Taylor Swift, Haim & Gracie Abrams",8/3/23 0:00,18:30:00,C115,18,2,1000.19
11/15/2022 11:06:30 AM -05:00,"Taylor Swift, Haim & Owenn",8/4/23 0:00,18:30:00,122,17,2,873.83
11/15/2022 11:16:34 AM -05:00,"Taylor Swift, Haim & Owenn",8/4/23 0:00,18:30:00,V112,18,4,1554.23
11/12/2022 1:16:02 PM -05:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,311,4,1,251.38
11/11/2022 11:46:01 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,336,25,3,419
11/11/2022 11:46:30 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,336,25,1,419
11/14/2022 11:12:29 PM -05:00,"Taylor Swift, Haim & Gracie Abrams",8/8/23 0:00,18:30:00,533,22,2,290.63
11/15/2022 1:01:47 PM -05:00,"Taylor Swift, Haim & Gracie Abrams",8/8/23 0:00,18:30:00,VIP111,18,2,1099
11/15/2022 1:23:12 PM -05:00,"Taylor Swift, Haim & Gracie Abrams",8/8/23 0:00,18:30:00,231,25,2,579
11/15/2022 1:04:00 PM -05:00,"Taylor Swift, Haim & Gracie Abrams",8/8/23 0:00,18:30:00,C243,16,2,899
11/15/2022 1:08:29 PM -05:00,"Taylor Swift, Haim & Gayle",8/9/23 0:00,18:30:00,233,32,4,582.23
11/14/2022 6:03:33 PM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,342,25,2,358.67
11/15/2022 8:05:57 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,304,32,3,387.83
11/15/2022 10:10:33 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,110,31,2,971.03
11/15/2022 9:22:05 AM -05:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,328,21,4,349
11/15/2022 10:02:34 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,110,31,2,971.03
11/15/2022 10:13:07 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/13/23 0:00,19:00:00,225,25,6,368.39
11/15/2022 10:22:32 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,342,31,2,368.39
11/15/2022 10:14:28 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,332,22,6,368.39
11/15/2022 10:16:31 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,331,25,2,368.39
11/15/2022 10:10:33 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,142,35,3,873.83
11/15/2022 10:54:28 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,154,49,4,669.71
11/15/2022 10:21:10 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,106,28,4,873.83
11/15/2022 10:42:33 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,342,24,2,387.83
11/15/2022 10:34:19 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,110,27,2,1068.23
11/15/2022 10:16:29 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,331,25,4,368.39
11/15/2022 10:16:30 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,106,28,2,873.83
11/15/2022 10:16:31 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,342,31,2,368.39
11/15/2022 10:25:44 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,336,26,4,378.11
11/15/2022 10:18:41 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,342,31,2,368.39
11/15/2022 11:07:28 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,337,25,2,514.19
11/15/2022 10:22:17 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,342,24,2,387.83
11/15/2022 10:24:08 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,336,26,2,378.11
11/15/2022 10:24:33 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,342,24,2,387.83
11/15/2022 10:25:44 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,337,25,4,387.83
11/15/2022 10:26:34 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,110,27,4,1068.23
11/15/2022 10:31:33 AM -05:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,303,25,4,485.03
11/15/2022 10:36:30 AM -05:00,"Taylor Swift, Haim & Gayle",8/5/23 0:00,18:30:00,515,22,2,387.83
11/15/2022 10:39:44 AM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,154,49,2,689
11/15/2022 1:06:14 PM -05:00,"Taylor Swift, Haim & Gayle",8/9/23 0:00,18:30:00,233,32,2,599
11/14/2022 8:16:29 PM -05:00,"Taylor Swift, Muna & Gracie Abrams",7/1/23 0:00,18:30:00,154,49,4,698.87
11/15/2022 9:30:29 AM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,326,20,2,348.95
11/15/2022 10:42:33 AM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,126,37,4,971.03
11/15/2022 10:41:28 AM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,128,24,2,776.63
11/15/2022 10:14:28 AM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,105,32,2,873.83
11/14/2022 10:08:01 AM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,124,23,4,799
11/14/2022 7:39:28 PM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,318,21,3,348.95
11/15/2022 10:30:29 AM -05:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,328,21,2,339.23
11/15/2022 10:16:20 AM -05:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,318,21,4,389
11/15/2022 10:33:57 AM -05:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,106,32,4,776.63
11/15/2022 9:45:20 AM -05:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,127,32,4,799
11/15/2022 10:06:00 AM -05:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,118,31,2,555
11/15/2022 10:34:28 AM -05:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,108,31,4,776.63
11/13/2022 9:10:40 AM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,318,21,3,335.66
11/14/2022 9:41:31 AM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,105,32,2,873.83
11/14/2022 4:26:20 PM -05:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,118,31,2,555
11/14/2022 5:22:29 PM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,128,24,2,776.63
11/14/2022 6:53:29 PM -05:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,326,20,2,348.95
